mean_depth,0.025,0.075,0.125,0.175,0.225,0.275,0.325,0.375,0.425,0.475,0.525,0.575,0.625,0.675,0.725,0.775,0.825,0.875,0.925,0.975
0.52,0.0022003774,0.0057748933,0.01297801,0.025109444,0.04212049,0.0618218,0.08031864,0.0936885,0.09974437,0.098631725,0.09210679,0.08235334,0.07118307,0.059819598,0.049010415,0.03919251,0.03060236,0.023334146,0.017375026,0.012634499
0.53,0.0021469013,0.005549009,0.012350873,0.023793206,0.03993282,0.05888462,0.077112176,0.09086597,0.097831465,0.09783855,0.09235095,0.083404206,0.07278985,0.06176693,0.051123716,0.041330174,0.032651845,0.025212195,0.01902801,0.014036527
0.54,0.0020970611,0.0053403755,0.011774459,0.022582522,0.037907075,0.05612978,0.074045904,0.088090904,0.09586628,0.09692568,0.09245046,0.08431495,0.07427451,0.0636154,0.0531646,0.043424234,0.034686998,0.027102958,0.020716073,0.015489771
0.55,0.0020506086,0.0051474604,0.011243941,0.021467658,0.036030293,0.053547185,0.071119286,0.08537368,0.09386493,0.095908314,0.092416294,0.08509267,0.07564149,0.06536715,0.055132702,0.045471765,0.03670282,0.029000256,0.02243288,0.016988624
0.56,0.0020073147,0.0049688905,0.010755019,0.020439858,0.034290496,0.051126834,0.068330474,0.08272251,0.09184174,0.09480072,0.092259146,0.085744336,0.07689519,0.067024566,0.05702823,0.04747066,0.038695168,0.030898642,0.024172563,0.01852765
0.57,0.00196697,0.004803433,0.010303851,0.019491244,0.03267665,0.048858933,0.06567657,0.08014376,0.08980932,0.09361624,0.091989376,0.086276814,0.07803995,0.06859016,0.058851827,0.04941948,0.040660687,0.032793354,0.025929743,0.020101642
0.58,0.0019293803,0.00464998,0.0098870015,0.018614722,0.031178597,0.046734,0.06315391,0.077642165,0.08777866,0.09236728,0.09161699,0.08669681,0.07908002,0.07006648,0.06060443,0.051317357,0.042596687,0.034680292,0.027699554,0.021705681
0.59,0.0018943677,0.004507533,0.009501394,0.017803904,0.029787023,0.044742927,0.060758207,0.075221054,0.08575927,0.09106525,0.09115162,0.087010935,0.080019586,0.07145608,0.062287185,0.05316385,0.044501077,0.036555957,0.02947762,0.023335164
0.6,0.0018617676,0.004375191,0.00914427,0.017053029,0.028493373,0.04287701,0.058484804,0.07288256,0.083759286,0.08972064,0.090602465,0.08722564,0.080862716,0.07276148,0.06390136,0.054958854,0.046372265,0.038417406,0.031260062,0.02498583
0.61,0.0018314279,0.0042521423,0.008813152,0.016356904,0.027289817,0.04112801,0.056328747,0.07062782,0.0817856,0.08834297,0.08997831,0.08734724,0.08161343,0.073985144,0.06544828,0.05670253,0.048209075,0.04026219,0.03304345,0.026653763
0.62,0.0018032087,0.00413765,0.008505813,0.015710844,0.026169185,0.039488126,0.05428493,0.068457134,0.07984396,0.086940914,0.08928748,0.08738193,0.08227567,0.075129464,0.0669293,0.05839521,0.05001068,0.042088285,0.034824807,0.028335406
0.63,0.0017769806,0.004031049,0.008220246,0.015110615,0.02512492,0.037950024,0.05234819,0.066370085,0.07793914,0.08552225,0.088537864,0.08733574,0.08285332,0.07619679,0.06834576,0.06003736,0.05177653,0.04389406,0.036601536,0.030027539
0.64,0.0017526237,0.003931735,0.007954646,0.01455239,0.024151023,0.03650683,0.050513357,0.06436572,0.07607496,0.08409397,0.08773687,0.08721454,0.083350234,0.077189416,0.06969899,0.06162951,0.053506285,0.045678202,0.03837142,0.03172728
0.65,0.0017300278,0.0038391596,0.007707379,0.014032709,0.023242012,0.03515211,0.048775353,0.062442627,0.07425449,0.08266229,0.08689142,0.08702402,0.0837702,0.078109615,0.070990264,0.06317224,0.055199772,0.047439672,0.040132567,0.033432063
0.66,0.0017090907,0.0037528246,0.007476971,0.013548438,0.022392873,0.033879854,0.047129188,0.06059903,0.07248009,0.08123272,0.08600802,0.08676971,0.084117,0.07895961,0.07222085,0.064666145,0.05685694,0.04917766,0.041883375,0.035139617
0.67,0.0016897179,0.0036722766,0.007262089,0.01309674,0.02159902,0.032684464,0.04557003,0.05883288,0.070753515,0.07981008,0.08509268,0.08645694,0.08439436,0.079741634,0.07339195,0.06611181,0.05847782,0.050891545,0.043622494,0.036847945
0.68,0.001671822,0.0035971026,0.007061523,0.012675036,0.020856269,0.03156073,0.04409322,0.057141934,0.06907598,0.07839864,0.08415099,0.08609085,0.08460597,0.0804579,0.07450478,0.06750983,0.060062487,0.052580833,0.0453488,0.03855531
0.69,0.0016553225,0.0035269263,0.0068741776,0.01228099,0.020160783,0.030503815,0.04269427,0.055523787,0.06744826,0.07700205,0.083188094,0.08567635,0.08475549,0.08111065,0.075560525,0.068860754,0.061611064,0.054245163,0.047061354,0.040260185
0.7,0.0016401445,0.003461404,0.0066990578,0.011912478,0.019509057,0.029509218,0.041368898,0.053975943,0.06587074,0.07562348,0.08220871,0.08521817,0.08484652,0.081702106,0.07656037,0.07016514,0.06312368,0.05588425,0.04875937,0.2229411
0.71,0.001626219,0.0034002215,0.0065352586,0.011567567,0.018897878,0.028572774,0.040113017,0.052495852,0.06434346,0.07426564,0.081217185,0.08472078,0.08488261,0.08223454,0.077505514,0.07142353,0.06460048,0.057497866,0.0504422,0.23797293
0.72,0.0016134821,0.003343092,0.006381957,0.011244498,0.01832431,0.02769061,0.038922746,0.05108093,0.062866196,0.072930805,0.08021744,0.084188476,0.08486726,0.08271022,0.07839717,0.072636455,0.066041596,0.059085842,0.05210929,0.25352952
0.73,0.0016018746,0.0032897526,0.006238402,0.0109416675,0.017785657,0.026859142,0.037794407,0.049728602,0.0614385,0.07162088,0.07921309,0.08362528,0.08480389,0.08313143,0.07923657,0.07380444,0.067447156,0.060648013,0.053760175,0.26961383
0.74,0.0015913417,0.0032399623,0.0061039096,0.010657611,0.017279454,0.026075045,0.036724515,0.048436314,0.060059715,0.070337445,0.07820735,0.08303503,0.08469583,0.08350048,0.08002497,0.07492802,0.06881729,0.062184248,0.055394445,0.28622913
0.75,0.0015818328,0.0031935,0.0059778546,0.010390996,0.01680343,0.025335237,0.035709783,0.047201544,0.058729023,0.069081746,0.07720315,0.0824213,0.08454635,0.08381969,0.0807637,0.07600776,0.070152104,0.06369442,0.057011746,0.3033792
0.76,0.0015733007,0.0031501632,0.0058596656,0.010140597,0.016355509,0.024636865,0.034747113,0.04602184,0.057445496,0.06785479,0.0762031,0.08178749,0.0843586,0.084091365,0.08145406,0.07704423,0.071451746,0.06517838,0.058611747,0.32106814
0.77,0.0015657019,0.003109765,0.0057488196,0.009905299,0.01593378,0.02397728,0.033833575,0.044894807,0.056208096,0.06665733,0.07520955,0.081136726,0.08413565,0.084317826,0.082097456,0.07803804,0.07271632,0.066636026,0.060194146,0.33930042
0.78,0.0015589963,0.0030721342,0.005644837,0.0096840765,0.015536482,0.023354027,0.03296642,0.043818112,0.055015698,0.0654899,0.074224554,0.08047198,0.083880454,0.084501386,0.08269528,0.07898981,0.07394597,0.06806721,0.06175865,0.35808092
0.79,0.0015531462,0.0030371125,0.0055472776,0.00947599,0.015162002,0.022764834,0.032143056,0.042789515,0.053867135,0.06435287,0.07324996,0.07979596,0.08359584,0.08464433,0.083248995,0.07990023,0.07514084,0.06947181,0.06330497,0.37741488
0.8,0.001548117,0.0030045542,0.0054557375,0.009280177,0.0148088485,0.022207586,0.03136106,0.041806843,0.052761182,0.06324644,0.072287366,0.0791112,0.08328455,0.084748924,0.083760075,0.08076999,0.076301105,0.07084969,0.06483283,0.39730784
